Datetime,Open,High,Low,Close
2025-05-27 09:30:00,171.52000427246094,172.72000122070312,171.52000427246094,172.1699981689453
2025-05-27 09:35:00,171.9600067138672,172.49000549316406,171.9600067138672,172.2449951171875
2025-05-27 09:40:00,172.2449951171875,172.55999755859375,172.2449951171875,172.36500549316406
2025-05-27 09:45:00,172.5,172.8800048828125,172.44000244140625,172.6199951171875
2025-05-27 09:50:00,172.64999389648438,172.93499755859375,172.5800018310547,172.93499755859375
2025-05-27 09:55:00,172.8800048828125,173.0,172.5500030517578,172.6699981689453
2025-05-27 10:00:00,172.6300048828125,172.6999969482422,172.36000061035156,172.64999389648438
2025-05-27 10:05:00,172.64999389648438,172.8800048828125,172.64999389648438,172.75999450683594
2025-05-27 10:10:00,172.83999633789062,172.97000122070312,172.83999633789062,172.97000122070312
2025-05-27 10:15:00,172.9250030517578,173.1199951171875,172.83889770507812,173.0399932861328
2025-05-27 10:20:00,173.01499938964844,173.40199279785156,173.01499938964844,173.40199279785156
2025-05-27 10:25:00,173.41000366210938,173.4199981689453,173.02999877929688,173.02999877929688
2025-05-27 10:30:00,172.9199981689453,173.0500030517578,172.9149932861328,172.97000122070312
2025-05-27 10:35:00,173.0500030517578,173.1699981689453,173.02999877929688,173.02999877929688
2025-05-27 10:40:00,173.0050048828125,173.11000061035156,172.9949951171875,173.02049255371094
2025-05-27 10:45:00,173.08999633789062,173.24000549316406,173.08999633789062,173.1074981689453
2025-05-27 10:50:00,173.24049377441406,173.38250732421875,173.22000122070312,173.32000732421875
2025-05-27 10:55:00,173.38999938964844,173.38999938964844,173.3350067138672,173.3800048828125
2025-05-27 11:00:00,173.32000732421875,173.35000610351562,173.25,173.3000030517578
2025-05-27 11:05:00,173.3000030517578,173.33999633789062,173.2100067138672,173.24000549316406
2025-05-27 11:10:00,173.23500061035156,173.4600067138672,173.23500061035156,173.36500549316406
2025-05-27 11:15:00,173.37109375,173.3800048828125,173.23500061035156,173.27000427246094
2025-05-27 11:20:00,173.29269409179688,173.33999633789062,173.10000610351562,173.25999450683594
2025-05-27 11:25:00,173.11000061035156,173.27999877929688,173.08999633789062,173.27000427246094
2025-05-27 11:30:00,173.25999450683594,173.2899932861328,172.8699951171875,172.89999389648438
2025-05-27 11:35:00,172.94000244140625,172.9600067138672,172.83999633789062,172.9600067138672
2025-05-27 11:40:00,172.9499969482422,173.01499938964844,172.9499969482422,172.9801025390625
2025-05-27 11:45:00,172.9499969482422,172.95010375976562,172.75,172.7949981689453
2025-05-27 11:50:00,172.7100067138672,172.74000549316406,172.6699981689453,172.74000549316406
2025-05-27 11:55:00,172.63999938964844,172.6999969482422,172.63499450683594,172.65499877929688
2025-05-27 12:00:00,172.65499877929688,172.9199981689453,172.64999389648438,172.9199981689453
2025-05-27 12:05:00,172.8000030517578,172.85499572753906,172.8000030517578,172.85499572753906
2025-05-27 12:10:00,172.75,172.91000366210938,172.75,172.8000030517578
2025-05-27 12:15:00,172.72000122070312,172.72000122070312,172.6300048828125,172.6300048828125
2025-05-27 12:20:00,172.63999938964844,172.63999938964844,172.5749969482422,172.5749969482422
2025-05-27 12:25:00,172.5749969482422,172.64999389648438,172.50999450683594,172.64999389648438
2025-05-27 12:30:00,172.5399932861328,172.63999938964844,172.47000122070312,172.63999938964844
2025-05-27 12:35:00,172.47000122070312,172.6699981689453,172.47000122070312,172.6699981689453
2025-05-27 12:40:00,172.6649932861328,172.77000427246094,172.63999938964844,172.6750030517578
2025-05-27 12:45:00,172.6300048828125,172.7899932861328,172.60000610351562,172.7899932861328
2025-05-27 12:50:00,172.8000030517578,173.0399932861328,172.74000549316406,172.86000061035156
2025-05-27 12:55:00,172.83999633789062,173.0399932861328,172.8300018310547,172.9600067138672
2025-05-27 13:00:00,172.9499969482422,173.0399932861328,172.94000244140625,172.97999572753906
2025-05-27 13:05:00,172.97250366210938,172.99000549316406,172.88999938964844,172.89999389648438
2025-05-27 13:10:00,172.83999633789062,172.86000061035156,172.74000549316406,172.74000549316406
2025-05-27 13:15:00,172.75,172.77220153808594,172.63999938964844,172.7050018310547
2025-05-27 13:20:00,172.7050018310547,172.7050018310547,172.7050018310547,172.7050018310547
2025-05-27 13:25:00,172.75,172.8800048828125,172.75,172.75999450683594
2025-05-27 13:30:00,172.83999633789062,172.83999633789062,172.5399932861328,172.6199951171875
2025-05-27 13:35:00,172.59500122070312,172.72000122070312,172.52000427246094,172.71499633789062
2025-05-27 13:40:00,172.71499633789062,172.7449951171875,172.6300048828125,172.6300048828125
2025-05-27 13:45:00,172.5500030517578,172.67529296875,172.5500030517578,172.67529296875
2025-05-27 13:50:00,172.74000549316406,172.77999877929688,172.7100067138672,172.75
2025-05-27 13:55:00,172.83999633789062,173.0,172.83999633789062,173.0
2025-05-27 14:00:00,173.02999877929688,173.0500030517578,172.85000610351562,172.85000610351562
2025-05-27 14:05:00,172.88999938964844,172.89999389648438,172.80999755859375,172.80999755859375
2025-05-27 14:10:00,172.85000610351562,172.88999938964844,172.85000610351562,172.88999938964844
2025-05-27 14:15:00,172.94500732421875,172.94500732421875,172.8699951171875,172.92999267578125
2025-05-27 14:20:00,172.9499969482422,173.02000427246094,172.9199981689453,172.9199981689453
2025-05-27 14:25:00,172.9199981689453,172.9199981689453,172.85000610351562,172.8625030517578
2025-05-27 14:30:00,172.9199981689453,173.0500030517578,172.9199981689453,173.0
2025-05-27 14:35:00,173.07000732421875,173.07000732421875,172.92999267578125,173.0
2025-05-27 14:40:00,173.0,173.0,173.0,173.0
2025-05-27 14:45:00,173.02999877929688,173.0800018310547,172.9949951171875,173.05499267578125
2025-05-27 14:50:00,173.0823974609375,173.0823974609375,173.00999450683594,173.0500030517578
2025-05-27 14:55:00,173.00999450683594,173.1300048828125,173.0,173.0876007080078
2025-05-27 15:00:00,173.05999755859375,173.3000030517578,173.05999755859375,173.22999572753906
2025-05-27 15:05:00,173.27999877929688,173.27999877929688,173.19979858398438,173.19979858398438
2025-05-27 15:10:00,173.22500610351562,173.22999572753906,173.16000366210938,173.21499633789062
2025-05-27 15:15:00,173.1999969482422,173.3800048828125,173.0800018310547,173.36500549316406
2025-05-27 15:20:00,173.33999633789062,173.36500549316406,173.2899932861328,173.30999755859375
2025-05-27 15:25:00,173.3000030517578,173.5998992919922,173.3000030517578,173.5399932861328
2025-05-27 15:30:00,173.5449981689453,173.8000030517578,173.5449981689453,173.8000030517578
2025-05-27 15:35:00,173.80999755859375,173.9499969482422,173.75750732421875,173.7899932861328
2025-05-27 15:40:00,173.88360595703125,173.89999389648438,173.6999969482422,173.78500366210938
2025-05-27 15:45:00,173.75,173.75,173.57000732421875,173.6300048828125
2025-05-27 15:50:00,173.58999633789062,173.75999450683594,173.52999877929688,173.6199951171875
2025-05-27 15:55:00,173.66000366210938,173.77999877929688,173.5800018310547,173.6199951171875
2025-05-28 09:30:00,172.91000366210938,172.91000366210938,172.91000366210938,172.91000366210938
2025-05-28 09:35:00,173.30999755859375,173.66000366210938,173.30999755859375,173.53500366210938
2025-05-28 09:40:00,173.5399932861328,173.6699981689453,173.3800048828125,173.51499938964844
2025-05-28 09:45:00,173.51499938964844,173.52499389648438,173.30999755859375,173.35000610351562
2025-05-28 09:50:00,173.52999877929688,173.5399932861328,173.3800048828125,173.52499389648438
2025-05-28 09:55:00,173.57000732421875,173.57000732421875,173.42999267578125,173.42999267578125
2025-05-28 10:00:00,173.30999755859375,173.30999755859375,172.97999572753906,173.08999633789062
