,Date,Open,High,Low,Close
0,1992-01-22 05:00:00,0.3796063596104997,0.4786340179992011,0.3796063596104997,0.4456247985363006
1,1992-01-23 05:00:00,0.4621290645816109,0.5006401557505508,0.4456247909194065,0.4841352105140686
2,1992-01-24 05:00:00,0.489637166261673,0.5116433159459192,0.4731322182112922,0.489637166261673
3,1992-01-27 05:00:00,0.5116433022066456,0.5281475782394409,0.4896371531133354,0.5281475782394409
4,1992-01-28 05:00:00,0.5226463742433516,0.5336494487371656,0.5006402252557235,0.517144501209259
5,1992-01-29 05:00:00,0.5006400206073349,0.5171442898143621,0.4786338806152344,0.4786338806152344
6,1992-01-30 05:00:00,0.4841350867198064,0.4896369575832208,0.429119735956192,0.429119735956192
7,1992-01-31 05:00:00,0.4401229299077929,0.4566278755664825,0.429119856660098,0.4566278755664825
8,1992-02-03 05:00:00,0.4621290520923893,0.4621290520923893,0.4456247788762195,0.4511259794235229
9,1992-02-04 05:00:00,0.4566277406231339,0.4786338806152344,0.4566277406231339,0.4786338806152344
10,1992-02-05 05:00:00,0.4786339344226998,0.4786339344226998,0.4676308631896972,0.4676308631896972
11,1992-02-06 05:00:00,0.478634009818093,0.4841352105140686,0.4676309368518642,0.4841352105140686
12,1992-02-07 05:00:00,0.4731321496508773,0.4841352228985721,0.4566278755664825,0.4566278755664825
13,1992-02-10 05:00:00,0.4566278049958729,0.4731320765295765,0.4291197903407787,0.434621661901474
14,1992-02-11 05:00:00,0.4346215514814907,0.4346215514814907,0.396110475063324,0.396110475063324
15,1992-02-12 05:00:00,0.4016124904155731,0.4016124904155731,0.3851075455341219,0.4016124904155731
16,1992-02-13 05:00:00,0.4016124553519693,0.4016124553519693,0.3796063118141684,0.3906093835830688
17,1992-02-14 05:00:00,0.3961105579952303,0.3961105579952303,0.3741044158843842,0.3768550157546997
18,1992-02-18 05:00:00,0.385107564550515,0.385107564550515,0.3355940915964366,0.3465971648693084
19,1992-02-19 05:00:00,0.3355940868494014,0.3686032852143995,0.3355940868494014,0.3576002120971679
20,1992-02-20 05:00:00,0.3961106182636683,0.4236186358746658,0.3851075455341219,0.4016124904155731
21,1992-02-21 05:00:00,0.4016125328851462,0.418116807937622,0.3906094589920509,0.418116807937622
22,1992-02-24 05:00:00,0.4181167133818086,0.451125927596162,0.4126155134665076,0.4236185848712921
23,1992-02-25 05:00:00,0.4346217103090696,0.4346217103090696,0.385107547044754,0.385107547044754
24,1992-02-26 05:00:00,0.3796063464455333,0.3961106198174613,0.3796063464455333,0.385107547044754
25,1992-02-27 05:00:00,0.3961105836804167,0.3961105836804167,0.3796063118141684,0.3906093835830688
26,1992-02-28 05:00:00,0.3851075119115163,0.3961105836804167,0.3796063118141684,0.3906093835830688
27,1992-03-02 05:00:00,0.3961106322203348,0.3961106322203348,0.3520983397514087,0.3576002120971679
28,1992-03-03 05:00:00,0.3631013633411897,0.3796063065528869,0.35209829172479,0.3796063065528869
29,1992-03-04 05:00:00,0.3796063464455333,0.3961106198174613,0.3631014014993395,0.385107547044754
30,1992-03-05 05:00:00,0.379606342125445,0.3961106153095469,0.3741044700145721,0.3741044700145721
31,1992-03-06 05:00:00,0.3686032952827549,0.385107569622271,0.3520983493689334,0.3631014227867126
32,1992-03-09 05:00:00,0.3631014014993395,0.3906094192182406,0.3520983287266322,0.385107547044754
33,1992-03-10 05:00:00,0.374104449683065,0.4291198099305746,0.374104449683065,0.4126155376434326
34,1992-03-11 05:00:00,0.4236185988897702,0.4236185988897702,0.3906093835830688,0.3906093835830688
35,1992-03-12 05:00:00,0.382356906563438,0.382356906563438,0.3631013633411897,0.3796063065528869
36,1992-03-13 05:00:00,0.3686032694779576,0.379606342125445,0.3686032694779576,0.3741044700145721
37,1992-03-16 05:00:00,0.3851075320545303,0.3851075320545303,0.3686032593250274,0.3686032593250274
38,1992-03-17 05:00:00,0.3686032593250274,0.3851075320545303,0.3686032593250274,0.3686032593250274
39,1992-03-18 05:00:00,0.3851075683036778,0.3851075683036778,0.3658520219949182,0.3713538944721222
40,1992-03-19 05:00:00,0.4016124420617232,0.423618584871292,0.3796062992521543,0.4236185848712921
41,1992-03-20 05:00:00,0.4236186327153946,0.4236186327153946,0.3713538697462648,0.3741044700145721
42,1992-03-23 05:00:00,0.3851075065739891,0.3851075065739891,0.3686032349364873,0.3796063065528869
43,1992-03-24 05:00:00,0.3961106153095469,0.4071136879570343,0.3631013973670847,0.3741044700145721
44,1992-03-25 05:00:00,0.379606342125445,0.379606342125445,0.3576001968304701,0.3741044700145721
45,1992-03-26 05:00:00,0.3741044700145721,0.3741044700145721,0.3576001968304701,0.3741044700145721
46,1992-03-27 05:00:00,0.3576001178820858,0.3686031881003944,0.3190890363309505,0.3355939984321594
47,1992-03-30 05:00:00,0.3300921935169457,0.3576002120971679,0.3300921935169457,0.3576002120971679
48,1992-03-31 05:00:00,0.3576002218649757,0.3906094421183132,0.3465971694338935,0.3631014227867126
49,1992-04-01 05:00:00,0.3520983469718491,0.3631014203147193,0.3410952736289788,0.3438458740711212
50,1992-04-02 05:00:00,0.3410952647527058,0.3576002101246558,0.330092191696167,0.330092191696167
51,1992-04-03 05:00:00,0.3190890363309505,0.3355939984321594,0.3190890363309505,0.3355939984321594
52,1992-04-06 04:00:00,0.3355940302644886,0.3410952091217041,0.3245909590024982,0.3410952091217041
53,1992-04-07 04:00:00,0.3300923109054565,0.3410953879356384,0.286080002784729,0.286080002784729
54,1992-04-08 04:00:00,0.2860799159025825,0.2915818095207214,0.2475695147664779,0.2915818095207214
55,1992-04-09 04:00:00,0.3025848865509033,0.308086066682078,0.2805787389307548,0.3025848865509033
56,1992-04-10 04:00:00,0.3080860023145322,0.3080860023145322,0.2860798592920657,0.2970829308032989
57,1992-04-13 04:00:00,0.2970829510688782,0.2970829510688782,0.2750768065452575,0.2750768065452575
58,1992-04-14 04:00:00,0.2970829510688782,0.2970829510688782,0.2750768065452575,0.2750768065452575
59,1992-04-15 04:00:00,0.2970829510688782,0.2970829510688782,0.2750768065452575,0.2750768065452575
60,1992-04-16 04:00:00,0.2970829780732315,0.2970829780732315,0.2420676117633738,0.2585725784301758
61,1992-04-20 04:00:00,0.2585725714802126,0.2585725714802126,0.2310645322908054,0.2420676052570343
62,1992-04-21 04:00:00,0.2310645488921414,0.2475695163011551,0.2283139483465308,0.2475695163011551
63,1992-04-22 04:00:00,0.2420676052570343,0.2640737511894919,0.2365664255477549,0.2420676052570343
64,1992-04-23 04:00:00,0.2640737582873169,0.2640737582873169,0.2420676117633738,0.2585725784301758
65,1992-04-24 04:00:00,0.2420676117633738,0.2585725784301758,0.2420676117633738,0.2585725784301758
66,1992-04-27 04:00:00,0.2585725900579237,0.2640737701624474,0.2420676226489101,0.2475695163011551
67,1992-04-28 04:00:00,0.2695756169329734,0.2695756169329734,0.2475694732465101,0.2613231241703033
68,1992-04-29 04:00:00,0.2668242301343209,0.2695755217914641,0.2530705630779266,0.2530705630779266
69,1992-04-30 04:00:00,0.2530707716941833,0.2915818980737867,0.2530707716941833,0.286080002784729
70,1992-05-01 04:00:00,0.2915817717117852,0.2970829510688782,0.2750768065452575,0.2750768065452575
71,1992-05-04 04:00:00,0.2970829855543557,0.2970829855543557,0.2750768384762553,0.2943323850631714
72,1992-05-05 04:00:00,0.297082964863096,0.3135879307959856,0.2860798920903887,0.3080860376358032
73,1992-05-06 04:00:00,0.3135879056915377,0.3355940494752386,0.3135879056915377,0.3190890848636627
74,1992-05-07 04:00:00,0.3300921567555132,0.3300921567555132,0.3025848337996872,0.3190890848636627
75,1992-05-08 04:00:00,0.3190890738257655,0.3190890738257655,0.2805786803102368,0.2970829308032989
76,1992-05-11 04:00:00,0.3025848865509033,0.3025848865509033,0.3025848865509033,0.3025848865509033
77,1992-05-12 04:00:00,0.2915817750770172,0.2915817750770172,0.2640737373312007,0.2805787026882171
78,1992-05-13 04:00:00,0.2860799382130305,0.2860799382130305,0.2640737891197204,0.2640737891197204
79,1992-05-14 04:00:00,0.2640737511894919,0.2668243515374797,0.2420676052570343,0.2420676052570343
80,1992-05-15 04:00:00,0.2310644271581069,0.2530705630779266,0.2310644271581069,0.2530705630779266
81,1992-05-18 04:00:00,0.2530706964056787,0.2640737701624474,0.2448182231945207,0.2475695163011551
82,1992-05-19 04:00:00,0.2585725900579237,0.2585725900579237,0.2475695163011551,0.2475695163011551
83,1992-05-20 04:00:00,0.2585726086202792,0.2668243898627906,0.2475695340736242,0.2640737891197204
84,1992-05-21 04:00:00,0.269575744013423,0.2915818980737867,0.2640738487243652,0.286080002784729
85,1992-05-22 04:00:00,0.2750769257545471,0.2915818980737867,0.269575744013423,0.286080002784729
86,1992-05-26 04:00:00,0.264073732784547,0.2695756256580353,0.2530706605851909,0.2695756256580353
87,1992-05-27 04:00:00,0.2530707145730654,0.2695756831669342,0.2530707145730654,0.2640737891197204
88,1992-05-28 04:00:00,0.2530707145730654,0.2695756831669342,0.2530707145730654,0.2640737891197204
89,1992-05-29 04:00:00,0.2695756256580353,0.2695756256580353,0.2530706605851909,0.2695756256580353
90,1992-06-01 04:00:00,0.2530705630779266,0.2530705630779266,0.2530705630779266,0.2530705630779266
91,1992-06-02 04:00:00,0.2530707145730654,0.2668243898627906,0.2530707145730654,0.2640737891197204
92,1992-06-03 04:00:00,0.2530706605851909,0.2695756256580353,0.2530706605851909,0.2695756256580353
93,1992-06-04 04:00:00,0.2695756256580353,0.2695756256580353,0.2695756256580353,0.2695756256580353
94,1992-06-05 04:00:00,0.2640737891197204,0.2640737891197204,0.2640737891197204,0.2640737891197204
95,1992-06-08 04:00:00,0.2530707145730654,0.2640737891197204,0.2530707145730654,0.2640737891197204
96,1992-06-09 04:00:00,0.2695755217914641,0.2695755217914641,0.2530705630779266,0.2530705630779266
97,1992-06-10 04:00:00,0.2640736310378365,0.2640736310378365,0.2530705630779266,0.2530705630779266
98,1992-06-11 04:00:00,0.2530706850253454,0.2585725784301758,0.2420676117633738,0.2585725784301758
99,1992-06-12 04:00:00,0.2585725794387983,0.2585725794387983,0.2200614660978317,0.2200614660978317
100,1992-06-15 04:00:00,0.2200614305057686,0.2420675735563455,0.2200614305057686,0.2365663945674896
101,1992-06-16 04:00:00,0.2365664315992828,0.242067611449286,0.225563358351588,0.2283139377832412
102,1992-06-17 04:00:00,0.2365664356782031,0.2365664356782031,0.2255633622407913,0.2255633622407913
