Date,Open,High,Low,Close
1973-01-02 00:00:00-05:00,13.758170127868652,13.758170127868652,13.758170127868652,13.758170127868652
1973-01-03 00:00:00-05:00,13.81824207305908,13.81824207305908,13.81824207305908,13.818242073059082
1973-01-04 00:00:00-05:00,13.65803337097168,13.65803337097168,13.65803337097168,13.65803337097168
1973-01-05 00:00:00-05:00,13.738149642944338,13.738149642944338,13.738149642944338,13.738149642944336
1973-01-08 00:00:00-05:00,13.698095321655275,13.698095321655275,13.698095321655275,13.698095321655273
1973-01-09 00:00:00-05:00,13.778194427490233,13.778194427490233,13.778194427490233,13.778194427490234
1973-01-10 00:00:00-05:00,13.778194427490233,13.778194427490233,13.778194427490233,13.778194427490234
1973-01-11 00:00:00-05:00,13.878332138061525,13.878332138061525,13.878332138061525,13.878332138061523
1973-01-12 00:00:00-05:00,13.898359298706053,13.898359298706053,13.898359298706053,13.898359298706055
1973-01-15 00:00:00-05:00,13.938414573669432,13.938414573669432,13.938414573669432,13.938414573669434
1973-01-16 00:00:00-05:00,13.718111991882324,13.718111991882324,13.718111991882324,13.718111991882324
1973-01-17 00:00:00-05:00,13.497831344604492,13.497831344604492,13.497831344604492,13.497831344604492
1973-01-18 00:00:00-05:00,13.417723655700684,13.417723655700684,13.417723655700684,13.417723655700684
1973-01-19 00:00:00-05:00,13.237483978271484,13.237483978271484,13.237483978271484,13.237483978271484
1973-01-22 00:00:00-05:00,13.25751209259033,13.25751209259033,13.25751209259033,13.257512092590332
1973-01-23 00:00:00-05:00,13.337617874145508,13.337617874145508,13.337617874145508,13.337617874145508
1973-01-24 00:00:00-05:00,13.25751209259033,13.25751209259033,13.25751209259033,13.257512092590332
1973-01-26 00:00:00-05:00,12.897028923034668,12.897028923034668,12.897028923034668,12.897028923034668
1973-01-29 00:00:00-05:00,12.496506690979004,12.496506690979004,12.496506690979004,12.496506690979004
1973-01-30 00:00:00-05:00,12.496506690979004,12.496506690979004,12.496506690979004,12.496506690979004
1973-01-31 00:00:00-05:00,12.536550521850588,12.536550521850588,12.536550521850588,12.536550521850586
1973-02-01 00:00:00-05:00,12.496506690979004,12.496506690979004,12.496506690979004,12.496506690979004
1973-02-02 00:00:00-05:00,12.476472854614258,12.476472854614258,12.476472854614258,12.476472854614258
1973-02-05 00:00:00-05:00,12.476472854614258,12.476472854614258,12.476472854614258,12.476472854614258
1973-02-06 00:00:00-05:00,12.536550521850588,12.536550521850588,12.536550521850588,12.536550521850586
1973-02-07 00:00:00-05:00,12.496506690979004,12.496506690979004,12.496506690979004,12.496506690979004
1973-02-08 00:00:00-05:00,12.356316566467285,12.356316566467285,12.356316566467285,12.356316566467285
1973-02-09 00:00:00-05:00,12.416405677795408,12.416405677795408,12.416405677795408,12.41640567779541
1973-02-12 00:00:00-05:00,12.576615333557129,12.576615333557129,12.576615333557129,12.576615333557129
1973-02-13 00:00:00-05:00,12.736824035644533,12.736824035644533,12.736824035644533,12.736824035644531
1973-02-14 00:00:00-05:00,12.516532897949219,12.516532897949219,12.516532897949219,12.516532897949219
1973-02-15 00:00:00-05:00,12.216139793395998,12.216139793395998,12.216139793395998,12.216139793395996
1973-02-16 00:00:00-05:00,12.236163139343262,12.236163139343262,12.236163139343262,12.236163139343262
1973-02-20 00:00:00-05:00,12.336292266845703,12.336292266845703,12.336292266845703,12.336292266845703
1973-02-21 00:00:00-05:00,12.256192207336426,12.256192207336426,12.256192207336426,12.256192207336426
1973-02-22 00:00:00-05:00,12.216139793395998,12.216139793395998,12.216139793395998,12.216139793395996
1973-02-23 00:00:00-05:00,12.035893440246584,12.035893440246584,12.035893440246584,12.035893440246582
1973-02-26 00:00:00-05:00,11.975817680358887,11.975817680358887,11.975817680358887,11.975817680358887
1973-02-27 00:00:00-05:00,11.475155830383299,11.475155830383299,11.475155830383299,11.4751558303833
1973-02-28 00:00:00-05:00,11.455137252807617,11.455137252807617,11.455137252807617,11.455137252807617
1973-03-01 00:00:00-05:00,11.455137252807617,11.455137252807617,11.455137252807617,11.455137252807617
1973-03-02 00:00:00-05:00,11.635367393493652,11.635367393493652,11.635367393493652,11.635367393493652
1973-03-05 00:00:00-05:00,11.695446968078613,11.695446968078613,11.695446968078613,11.695446968078613
1973-03-06 00:00:00-05:00,11.975817680358887,11.975817680358887,11.975817680358887,11.975817680358887
1973-03-07 00:00:00-05:00,12.236163139343262,12.236163139343262,12.236163139343262,12.236163139343262
1973-03-08 00:00:00-05:00,12.256192207336426,12.256192207336426,12.256192207336426,12.256192207336426
1973-03-09 00:00:00-05:00,12.256192207336426,12.256192207336426,12.256192207336426,12.256192207336426
1973-03-12 00:00:00-05:00,12.296237945556639,12.296237945556639,12.296237945556639,12.29623794555664
1973-03-13 00:00:00-05:00,12.31626224517822,12.31626224517822,12.31626224517822,12.316262245178223
1973-03-14 00:00:00-05:00,12.336292266845703,12.336292266845703,12.336292266845703,12.336292266845703
1973-03-15 00:00:00-05:00,12.296237945556639,12.296237945556639,12.296237945556639,12.29623794555664
1973-03-16 00:00:00-05:00,12.336292266845703,12.336292266845703,12.336292266845703,12.336292266845703
1973-03-19 00:00:00-05:00,12.075947761535645,12.075947761535645,12.075947761535645,12.075947761535645
1973-03-20 00:00:00-05:00,11.975817680358887,11.975817680358887,11.975817680358887,11.975817680358887
1973-03-21 00:00:00-05:00,11.79557991027832,11.79557991027832,11.79557991027832,11.79557991027832
1973-03-22 00:00:00-05:00,11.455137252807617,11.455137252807617,11.455137252807617,11.455137252807617
1973-03-23 00:00:00-05:00,11.495182991027834,11.495182991027834,11.495182991027834,11.495182991027832
1973-03-26 00:00:00-05:00,11.495182991027834,11.495182991027834,11.495182991027834,11.495182991027832
1973-03-27 00:00:00-05:00,11.595314025878906,11.595314025878906,11.595314025878906,11.595314025878906
1973-03-28 00:00:00-05:00,12.015865325927734,12.015865325927734,12.015865325927734,12.015865325927734
1973-03-29 00:00:00-05:00,12.296237945556639,12.296237945556639,12.296237945556639,12.29623794555664
1973-03-30 00:00:00-05:00,12.095979690551758,12.095979690551758,12.095979690551758,12.095979690551758
1973-04-02 00:00:00-05:00,11.855660438537598,11.855660438537598,11.855660438537598,11.855660438537598
1973-04-03 00:00:00-05:00,11.735496520996094,11.735496520996094,11.735496520996094,11.735496520996094
1973-04-04 00:00:00-05:00,11.33497428894043,11.33497428894043,11.33497428894043,11.33497428894043
1973-04-05 00:00:00-05:00,11.455137252807617,11.455137252807617,11.455137252807617,11.455137252807617
1973-04-06 00:00:00-05:00,11.535233497619629,11.535233497619629,11.535233497619629,11.535233497619629
1973-04-09 00:00:00-05:00,11.535233497619629,11.535233497619629,11.535233497619629,11.535233497619629
1973-04-10 00:00:00-05:00,11.455137252807617,11.455137252807617,11.455137252807617,11.455137252807617
1973-04-11 00:00:00-05:00,11.495182991027834,11.495182991027834,11.495182991027834,11.495182991027832
1973-04-12 00:00:00-05:00,11.695446968078613,11.695446968078613,11.695446968078613,11.695446968078613
1973-04-13 00:00:00-05:00,11.735496520996094,11.735496520996094,11.735496520996094,11.735496520996094
1973-04-16 00:00:00-05:00,11.715471267700195,11.715471267700195,11.715471267700195,11.715471267700195
1973-04-17 00:00:00-05:00,11.635367393493652,11.635367393493652,11.635367393493652,11.635367393493652
1973-04-18 00:00:00-05:00,11.595314025878906,11.595314025878906,11.595314025878906,11.595314025878906
1973-04-19 00:00:00-05:00,11.575290679931639,11.575290679931639,11.575290679931639,11.57529067993164
1973-04-23 00:00:00-05:00,11.435103416442871,11.435103416442871,11.435103416442871,11.435103416442871
1973-04-24 00:00:00-05:00,11.25487232208252,11.25487232208252,11.25487232208252,11.25487232208252
1973-04-25 00:00:00-05:00,11.174763679504395,11.174763679504395,11.174763679504395,11.174763679504395
1973-04-26 00:00:00-05:00,11.09465217590332,11.09465217590332,11.09465217590332,11.09465217590332
1973-04-27 00:00:00-05:00,10.974493026733398,10.974493026733398,10.974493026733398,10.974493026733398
1973-04-30 00:00:00-04:00,10.934440612792969,10.934440612792969,10.934440612792969,10.934440612792969
1973-05-01 00:00:00-04:00,10.734174728393553,10.734174728393553,10.734174728393553,10.734174728393555
1973-05-02 00:00:00-04:00,10.794258117675781,10.794258117675781,10.794258117675781,10.794258117675781
1973-05-03 00:00:00-04:00,10.794258117675781,10.794258117675781,10.794258117675781,10.794258117675781
1973-05-04 00:00:00-04:00,11.134696006774902,11.134696006774902,11.134696006774902,11.134696006774902
1973-05-07 00:00:00-04:00,10.934440612792969,10.934440612792969,10.934440612792969,10.934440612792969
1973-05-08 00:00:00-04:00,10.834307670593262,10.834307670593262,10.834307670593262,10.834307670593262
1973-05-09 00:00:00-04:00,10.774229049682617,10.774229049682617,10.774229049682617,10.774229049682617
1973-05-10 00:00:00-04:00,10.67409610748291,10.67409610748291,10.67409610748291,10.67409610748291
1973-05-11 00:00:00-04:00,10.553937911987303,10.553937911987303,10.553937911987303,10.553937911987305
1973-05-14 00:00:00-04:00,9.893070220947264,9.893070220947264,9.893070220947264,9.893070220947266
1973-05-15 00:00:00-04:00,9.933119773864746,9.933119773864746,9.933119773864746,9.933119773864746
1973-05-16 00:00:00-04:00,9.973170280456543,9.973170280456543,9.973170280456543,9.973170280456543
1973-05-17 00:00:00-04:00,9.933119773864746,9.933119773864746,9.933119773864746,9.933119773864746
1973-05-18 00:00:00-04:00,9.672773361206055,9.672773361206055,9.672773361206055,9.672773361206055
1973-05-21 00:00:00-04:00,9.632725715637207,9.632725715637207,9.632725715637207,9.632725715637207
1973-05-22 00:00:00-04:00,9.672773361206055,9.672773361206055,9.672773361206055,9.672773361206055
1973-05-23 00:00:00-04:00,9.812962532043457,9.812962532043457,9.812962532043457,9.812962532043457
1973-05-24 00:00:00-04:00,10.734174728393553,10.734174728393553,10.734174728393553,10.734174728393555
1973-05-25 00:00:00-04:00,10.654070854187012,10.654070854187012,10.654070854187012,10.654070854187012
1973-05-29 00:00:00-04:00,10.453804016113281,10.453804016113281,10.453804016113281,10.453804016113281
1973-05-30 00:00:00-04:00,9.973170280456543,9.973170280456543,9.973170280456543,9.973170280456543
1973-05-31 00:00:00-04:00,9.812962532043457,9.812962532043457,9.812962532043457,9.812962532043457
1973-06-01 00:00:00-04:00,9.772905349731445,9.772905349731445,9.772905349731445,9.772905349731445
1973-06-04 00:00:00-04:00,9.772905349731445,9.772905349731445,9.772905349731445,9.772905349731445
1973-06-05 00:00:00-04:00,9.973170280456543,9.973170280456543,9.973170280456543,9.973170280456543
1973-06-06 00:00:00-04:00,9.832986831665039,9.832986831665039,9.832986831665039,9.832986831665039
1973-06-07 00:00:00-04:00,9.953147888183594,9.953147888183594,9.953147888183594,9.953147888183594
1973-06-08 00:00:00-04:00,10.233508110046387,10.233508110046387,10.233508110046387,10.233508110046387
1973-06-11 00:00:00-04:00,10.213494300842287,10.213494300842287,10.213494300842287,10.213494300842285
1973-06-12 00:00:00-04:00,10.814289093017578,10.814289093017578,10.814289093017578,10.814289093017578
1973-06-13 00:00:00-04:00,10.794258117675781,10.794258117675781,10.794258117675781,10.794258117675781
1973-06-14 00:00:00-04:00,10.614015579223633,10.614015579223633,10.614015579223633,10.614015579223633
1973-06-15 00:00:00-04:00,10.313628196716309,10.313628196716309,10.313628196716309,10.313628196716309
1973-06-18 00:00:00-04:00,10.093338012695312,10.093338012695312,10.093338012695312,10.093338012695312
1973-06-19 00:00:00-04:00,10.133383750915526,10.133383750915526,10.133383750915526,10.133383750915527
1973-06-20 00:00:00-04:00,10.133383750915526,10.133383750915526,10.133383750915526,10.133383750915527
