,Date,Open,High,Low,Close
0,1993-06-03 04:00:00,7.056956023358284,7.116258174815076,6.879049568987907,6.968002796173096
1,1993-06-04 04:00:00,6.908699129346156,6.968001267795479,6.79009485244751,6.79009485244751
2,1993-06-07 04:00:00,6.701145570543077,6.760447743733724,6.641843397352431,6.671494483947754
3,1993-06-08 04:00:00,6.671493278967368,6.701144360207223,6.5528889540079485,6.582540035247803
4,1993-06-09 04:00:00,6.612188153562292,6.760443493328263,6.612188153562292,6.701141357421875
5,1993-06-10 04:00:00,6.671493447252683,6.701144529240472,6.612191283277103,6.641842365264893
6,1993-06-11 04:00:00,6.641842365264893,6.730795611228262,6.641842365264893,6.641842365264893
7,1993-06-14 04:00:00,6.671493278967368,6.701144360207223,6.582540035247803,6.582540035247803
8,1993-06-15 04:00:00,6.641841802896406,6.641841802896406,6.582539643941973,6.6121907234191895
9,1993-06-16 04:00:00,6.612191283277103,6.641842365264893,6.582540201289313,6.641842365264893
10,1993-06-17 04:00:00,6.641842365264893,6.701144529240472,6.612191283277103,6.641842365264893
11,1993-06-18 04:00:00,6.641840179581448,6.641840179581448,6.552886962890625,6.552886962890625
12,1993-06-21 04:00:00,6.552890143982352,6.552890143982352,6.434285797484934,6.493587970733643
13,1993-06-22 04:00:00,6.493586791528238,6.582540035247803,6.493586791528238,6.582540035247803
14,1993-06-23 04:00:00,6.5825380351209,6.641840179581448,6.552886962890625,6.552886962890625
15,1993-06-24 04:00:00,6.55289013756646,6.671494483947754,6.46393687778049,6.671494483947754
16,1993-06-25 04:00:00,6.760443210601807,6.790094277314973,6.671490010462309,6.760443210601807
17,1993-06-28 04:00:00,6.730793928277904,6.879049301147461,6.730793928277904,6.879049301147461
18,1993-06-29 04:00:00,6.849397087097168,6.879048156738282,6.701141738891602,6.819746017456055
19,1993-06-30 04:00:00,6.879049301147461,6.938351450295284,6.849398226573549,6.879049301147461
20,1993-07-01 04:00:00,6.968000985808292,6.997652053833008,6.790094577659995,6.997652053833008
21,1993-07-02 04:00:00,6.849397087097168,6.849397087097168,6.790094947814942,6.819746017456055
22,1993-07-06 04:00:00,6.849396990896833,6.908699129346156,6.79009485244751,6.79009485244751
23,1993-07-07 04:00:00,6.760443210601807,6.819745344028139,6.730792143888641,6.760443210601807
24,1993-07-08 04:00:00,6.790095515065379,6.879048731419947,6.76044444294719,6.849397659301758
25,1993-07-09 04:00:00,6.908698544167636,6.938349610880802,6.760443210601807,6.760443210601807
26,1993-07-12 04:00:00,6.819745629234652,6.819745629234652,6.612188153562292,6.701141357421875
